Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,loudness,liveness,valence,tempo,track_genre,popularity_level,duration_min,duration_sec,minutes,seconds,duration_mmss,energy_level
61592,3UTiVUFbX1ip1qntQ5Hr4R,Shiritsu Ebisu Chugaku,FAMIEN'21 L.P.,イヤフォン・ライオット,20,242440,False,0.666,0.774,-4.816,0.19,0.851,138.004,j-idol,Low,4.040666666666667,242,4,2,4:02,High
113213,089YdobV7859anDvVu1TsY,Michael W. Smith,Decades of Worship,Awesome God,49,197613,False,0.298,0.66,-8.187,0.629,0.185,138.902,world-music,Medium,3.29355,197,3,17,3:17,Medium
70385,14AgBbjVYu2l5vWvbb9XVi,Zhang Zhen Yue,OK,再見,47,210765,False,0.704,0.856,-5.297,0.16,0.652,123.977,mandopop,Medium,3.51275,210,3,30,3:30,High
59416,4BsYQlCoWwN82VnrQAVZUn,Baaroot,From Void To Void,Concordance (Hamaayand),0,262458,False,0.468,0.799,-5.124,0.156,0.356,147.966,iranian,Low,4.3743,262,4,22,4:22,High
30919,2V4bv1fNWfTcyRJKmej6Sj,Mike Posner;Gigamesh,31 Minutes to Takeoff,Cooler Than Me - Single Mix,76,213293,False,0.768,0.82,-4.63,0.689,0.625,129.965,edm,High,3.554883333333333,213,3,33,3:33,High
105660,5tHoLQiFtgJLLSsRIS2YqK,Jobii,Fuchsia Badusha,Rare Rocks That Look Like David Letterman,28,149611,False,0.765,0.418,-7.304,0.111,0.111,82.938,study,Low,2.493516666666667,149,2,29,2:29,Medium
75432,3rg1HvpBbzDDF6cuL2alWV,Peter Kater,Elements Series: Etheria,Awakening Stars,23,557609,False,0.315,0.113,-20.789,0.069,0.0385,60.509,new-age,Low,9.293483333333333,557,9,17,9:17,Low
106691,3InPpeohu4RjhY3VP7EWGA,Stefan Sundström,Fisk i en skål,Har någon sett Sabina?,36,257186,False,0.487,0.856,-4.253,0.179,0.433,108.694,swedish,Low,4.286433333333333,257,4,17,4:17,High
43765,5gnXJhg3zGHWvrgplrVrxH,Joe Stone;Four of Diamonds,Superstar,Superstar,51,179999,False,0.651,0.753,-4.956,0.249,0.355,123.954,groove,Medium,2.9999833333333332,179,2,59,2:59,High
26474,2A50GDZY4zUrMMoqY53dP7,Antti Paakkonen,Aladdin (Alkuperäinen Suomalainen Soundtrack),Arabian yöt,22,83760,False,0.386,0.324,-11.742,0.117,0.304,128.493,disney,Low,1.396,83,1,23,1:23,Low
69298,3PNaEK08kCeYfrgopjDbnx,Sujatha,Unnai Ninaithu (Original Motion Picture Soundtrack),Ennai Thaalattum - Female Vocals,31,286014,False,0.605,0.399,-9.293,0.141,0.541,78.014,malay,Low,4.7669,286,4,46,4:46,Low
4538,6m3Rrv81DPaSPw4azvVUid,Ludovico Einaudi,In A Time Lapse,Walk,53,207706,False,0.262,0.0111,-32.058,0.0795,0.0732,134.731,ambient,Medium,3.4617666666666667,207,3,27,3:27,Low
62866,1bIZxrSkbxatnTo8ObcIxX,Kenshi Yonezu,BOOTLEG,orion,58,281906,False,0.702,0.614,-4.93,0.231,0.507,104.022,j-pop,Medium,4.698433333333333,281,4,41,4:41,Medium
37233,6rVjToYxm3G5DkGCEOJg7S,Gabb MC;Caio Passos;Igão;Love Funk;Mc Kadu;MC GP;Mc Kelvinho;Mc Dena,Festa de Maloka,Festa de Maloka,55,376000,True,0.641,0.565,-7.072,0.249,0.544,119.518,funk,Medium,6.266666666666667,376,6,16,6:16,Medium
79461,1TOme860eWLYhQCkSPpXmE,Kate Bush,The Whole Story,Running Up That Hill (A Deal With God),49,298933,False,0.629,0.547,-13.123,0.0604,0.197,108.375,piano,Medium,4.982216666666667,298,4,58,4:58,Medium
90481,3z5ACXuIkSsHpzmdrXvLp8,Los Tukas,10 de Colección,Son Tus Ojos Verde Mar,33,160173,False,0.665,0.442,-7.34,0.0845,0.916,100.166,rock-n-roll,Low,2.66955,160,2,40,2:40,Medium
97594,2DwlVb1jaTEXpopSQfQmMp,Gino & Geno,Classe A: O Melhor de Gino e Geno,Morena Bonita,46,123205,False,0.707,0.803,-4.706,0.172,0.901,113.616,sertanejo,Medium,2.0534166666666667,123,2,3,2:03,High
38970,68HGqHHc41qmJHUWlLUKCd,Eagles Of Death Metal,Heart On,Wannabe In L.A,52,135853,False,0.626,0.949,-3.94,0.0989,0.967,158.516,garage,Medium,2.2642166666666665,135,2,15,2:15,High
8457,78MI7mu1LV1k4IA2HzKmHe,Ella Fitzgerald;Louis Armstrong,"Love, Ella",Dream A Little Dream Of Me - Single Version,66,185160,False,0.443,0.104,-17.042,0.191,0.394,76.497,blues,Medium,3.086,185,3,5,3:05,Low
19183,5qxxGClUqyGC7hRwqYUjKP,Blake Shelton,Holly Jolly Christmas,Jingle Bell Rock,0,123400,False,0.65,0.736,-5.222,0.0998,0.595,129.941,country,Low,2.0566666666666666,123,2,3,2:03,High
67361,37lGC59VqZnedTIifoTv02,TINI,Dulce Balada,Acércate,0,142477,False,0.766,0.41,-6.302,0.216,0.921,93.875,latin,Low,2.374616666666667,142,2,22,2:22,Medium
38672,6u4OZR8Dd6O03QcBTFzyfZ,Johnny Hunter,Try As You May,Try As You May,26,196213,False,0.441,0.758,-6.69,0.11,0.228,149.919,garage,Low,3.2702166666666668,196,3,16,3:16,High
95638,6XfKwHLVIyVQfCmAeE0Mo2,Gilberto Santa Rosa,40... y Contando (En Vivo Desde Puerto Rico),Conteo Regresivo - En Vivo desde Puerto Rico,29,264173,False,0.586,0.863,-6.138,0.347,0.937,89.797,salsa,Low,4.4028833333333335,264,4,24,4:24,High
11760,5L3o8IfmlLhxGcSnXQIHcz,Adele;High Contrast,Hometown Glory,Hometown Glory - High Contrast Remix,55,396920,False,0.529,0.861,-6.306,0.109,0.116,173.021,british,Medium,6.615333333333333,396,6,36,6:36,High
75499,0KRqq8sfdjFLOfxYqBZmqA,Tony O'Connor,Aqua Zone,Ocean Moods,23,433880,False,0.255,0.172,-15.741,0.317,0.129,92.369,new-age,Low,7.231333333333334,433,7,13,7:13,Low
26758,6P9D97tnb4JW91XP83wOFE,SHIKI THEATRE COMPANY,ディズニー 『アナと雪の女王』 ミュージカル <劇団四季> (オリジナル・サウンドトラック),サザンアイルズのハンス,19,92266,False,0.457,0.226,-11.606,0.324,0.376,93.193,disney,Low,1.5377666666666667,92,1,32,1:32,Low
46584,61hrPfMDoLdPrMwoejGrPc,3 Steps Ahead,Most Wanted and Mad,Gabbers Unite,19,318960,False,0.528,0.931,-6.81,0.073,0.663,185.015,happy,Low,5.316,318,5,18,5:18,High
3079,06nOZkGMDu2cVCUvuKWjeI,Florence + The Machine,Helloween Party,Howl,1,214053,False,0.577,0.866,-4.05,0.164,0.28,130.016,alternative,Low,3.56755,214,3,34,3:34,High
68118,6ld4zIPweVl6KxdzdRivr3,J Balvin;Maria Becerra,El perreo es el futuro,Qué Más Pues?,0,217361,False,0.904,0.817,-3.956,0.232,0.753,101.988,latino,Low,3.6226833333333333,217,3,37,3:37,High
84858,0oQshbv1BFLZ61b1tQ4Eqg,The Beatles,Past Masters (Vols. 1 & 2 / Remastered),This Boy - Remastered 2009,52,136080,False,0.66,0.337,-11.524,0.142,0.703,110.173,psych-rock,Medium,2.268,136,2,16,2:16,Low
92332,2GMmZu2M9gemkEX6bMZ1iL,Eva Eastwood & The Major Keys,Hot Chicks & Cool Cats,Buddy I Got You,31,125426,False,0.438,0.863,-4.236,0.153,0.96,187.791,rockabilly,Low,2.0904333333333334,125,2,5,2:05,High
92207,2IBMvJqiBJBcbEddTlZZxI,Eikichi Yazawa,アルバム未収録集 (50th Anniversary Remastered),バラードよ永遠に - Remastered 2022,34,243102,False,0.665,0.558,-9.161,0.127,0.827,129.063,rockabilly,Low,4.0517,243,4,3,4:03,Medium
100027,41cQE0wfKFnNV9dteynr92,Los Prisioneros,Modo trabajación,Estrechez De Corazón,0,383573,False,0.66,0.742,-8.08,0.15,0.46,130.271,ska,Low,6.392883333333334,383,6,23,6:23,High
31375,5902W4uHWzhtOff1UK7the,Alesso;Katy Perry,When I’m Gone (with Katy Perry),When I’m Gone (with Katy Perry),80,161266,False,0.685,0.886,-4.179,0.481,0.615,125.034,electro,High,2.6877666666666666,161,2,41,2:41,High
70120,5EIfRhrHwSCa4rhA4jXyES,那英,乾脆,夢一場,56,232333,False,0.431,0.2,-10.87,0.257,0.309,210.534,mandopop,Medium,3.8722166666666666,232,3,52,3:52,Low
109096,73zy4MKYPhb6PHha89j6rl,The Disco Boys;Jay Frog;Fabrizio Levita,"Electronic Club Charts, Vol. 1",Promised Land,0,163548,False,0.732,0.923,-5.217,0.322,0.762,125.015,techno,Low,2.7258,163,2,43,2:43,High
52458,4LMWqY6n9uZxJxqmuCyBzD,Ernest Tubb,The Definitive Collection,Letters Have No Arms,13,184640,False,0.728,0.271,-10.226,0.623,0.631,126.463,honky-tonk,Low,3.0773333333333333,184,3,4,3:04,Low
1343,49FKW4e2yUqbKkzncXjjIH,Abayomy Afrobeat Orquestra;Otto,Abra Sua Cabeça,Mundo Sem Memória,20,256000,False,0.697,0.878,-7.686,0.0918,0.751,102.012,afrobeat,Low,4.266666666666667,256,4,16,4:16,High
25222,2okeBh2MAMVdL1GS8jhxCX,Just Kiddin;Camden Cox,EDM Gaming Music Autumn/Winter 2022,Stay The Night - Re-Edit,0,166852,False,0.783,0.799,-4.58,0.0756,0.492,123.005,disco,Low,2.780866666666667,166,2,46,2:46,High
54696,1LR9mJYdxcoLzp1I35HHgc,Autechre,Draft 7.30,TAPR,11,194880,False,0.401,0.915,-11.376,0.196,0.239,150.156,idm,Low,3.248,194,3,14,3:14,High
89053,6Ok7LQxIDEqKQEFUBNRzpx,J Balvin;Bad Bunny,Bájale como 7500,LA CANCIÓN,3,242573,False,0.756,0.646,-5.795,0.108,0.429,176.088,reggaeton,Low,4.042883333333333,242,4,2,4:02,Medium
29347,3a4TQLZxDovXEdZGN8McsR,Seven Lions;So Below,Beyond The Veil,Every Time (feat. So Below),0,342008,False,0.35,0.869,-3.695,0.222,0.0693,146.009,dubstep,Low,5.7001333333333335,342,5,42,5:42,High
10146,4gFL3QgCRx0o1B5KjlkCR1,Freestylers,Raw As F**k,Get A Life,19,312720,False,0.71,0.952,-6.286,0.286,0.889,137.976,breakbeat,Low,5.212,312,5,12,5:12,High
92586,65oGRCTLH20vPKtqmimyqN,Eduardo Araujo,O Bom,Vem Quente Que Eu Estou Fervendo,27,149520,False,0.569,0.78,-5.808,0.0907,0.64,151.116,rockabilly,Low,2.492,149,2,29,2:29,High
77826,3s5eF58FHyYXO4ckNWHWIB,Doce Encontro,Além dos Limites,Sem Razão,42,217880,False,0.616,0.571,-9.906,0.11,0.414,74.897,pagode,Medium,3.6313333333333335,217,3,37,3:37,Medium
27408,4Ba7T76ZvmdCd0SR3pPK30,The Upbeats;Joe Dukie,Beams,Beams,19,212677,False,0.725,0.494,-4.594,0.145,0.101,86.46,drum-and-bass,Low,3.5446166666666667,212,3,32,3:32,Medium
16431,4Pam4BT3FYZwoWcOLaYodV,DragonForce,Halloween Metal Nights,Fury Of The Storm,0,406826,False,0.233,0.911,-5.114,0.344,0.197,199.851,classical,Low,6.780433333333334,406,6,46,6:46,High
107625,05oFyvdztPdpwSwpoclD4c,Orchestral Manoeuvres In The Dark,If You Leave,"If You Leave - From ""Pretty In Pink""",59,268546,False,0.635,0.684,-11.687,0.0755,0.892,120.269,synth-pop,Medium,4.475766666666667,268,4,28,4:28,Medium
7254,12JPW5e0MP7YbBzgc80MUx,Andy Thorn,Songs of the Sunrise Fox,Barry's Bounce,26,100413,False,0.502,0.33,-15.249,0.0845,0.923,142.278,bluegrass,Low,1.67355,100,1,40,1:40,Low
12039,2DPtlExz5RsBadugc6KODG,William So,秋日思念絮語,愛一個人好難,0,295960,False,0.545,0.526,-10.314,0.151,0.329,78.192,cantopop,Low,4.932666666666667,295,4,55,4:55,Medium
109739,4D41idYLHmXYGaHZeRWtPT,Nightmares On Wax,Carboot Soul,Capumcap,27,310773,False,0.595,0.407,-11.891,0.0932,0.875,180.074,techno,Low,5.17955,310,5,10,5:10,Medium
73202,5qHW3YD2L8vvtWtD7j5pmk,Dale Howard,Gunny,Gunny,57,200648,False,0.74,0.922,-7.719,0.149,0.54,125.021,minimal-techno,Medium,3.344133333333333,200,3,20,3:20,High
79531,2n4tgkKIrN1DPOUamOFnrO,Taichi Chishaki,Nocturnes op.3,Nocturnes op.3,60,154714,False,0.604,0.06,-25.813,0.106,0.275,130.794,piano,Medium,2.5785666666666667,154,2,34,2:34,Low
81423,0u8wprNfOdcWpUlWnfMcpP,Shankar-Ehsaan-Loy;Rahat Fateh Ali Khan;Mahalakshmi Iyer;Gulzar,Jhoom Barabar Jhoom,Bol Na Halke Halke,68,306834,False,0.637,0.573,-6.69,0.0617,0.704,90.017,pop,Medium,5.1139,306,5,6,5:06,Medium
76569,60LQyChe1kB6hki9OLERRM,Andrea Bocelli,Believe (Deluxe),Angele Dei (arr. Kaye),22,261792,False,0.132,0.311,-11.613,0.0884,0.0378,85.749,opera,Low,4.3632,261,4,21,4:21,Low
106518,2K2NeVnP853rkR5ese8ZLP,Sabaton,The Great War,The Attack of the Dead Men,64,235720,False,0.522,0.975,-5.895,0.189,0.242,115.998,swedish,Medium,3.9286666666666665,235,3,55,3:55,High
1781,5lARm9DU4b7mCHuTe8kbKb,Jackie Mittoo,Fire Selection,Drum Ting,19,259917,False,0.735,0.637,-9.044,0.179,0.964,83.352,afrobeat,Low,4.33195,259,4,19,4:19,Medium
95157,5lEGMU8m1Ah5MgD1vBYb8t,Billo's,"Clásicos de Oro de Billo Caracas Boy's, Vol II",Aguinaldo Con Billo,36,193800,False,0.759,0.493,-9.736,0.269,0.965,127.741,salsa,Low,3.23,193,3,13,3:13,Medium
29024,4KIoBpLdHX7nERPfDROJWR,Krewella;NERVO;Raja Kumari,Goddess,Goddess,52,177499,True,0.707,0.866,-4.097,0.0841,0.277,95.932,dubstep,Medium,2.9583166666666667,177,2,57,2:57,High
47264,0DnGfA1r8pAssJCuq4ojla,Gary Moore,Still Got The Blues,Still Got The Blues,68,370866,False,0.189,0.39,-14.497,0.122,0.32,169.563,hard-rock,Medium,6.1811,370,6,10,6:10,Low
59425,5LuRYJZpdnZNImhtgbmmKY,Cursed Kingdom,The Wasteland,Hatred Hell Within,0,236080,False,0.373,0.973,-6.813,0.205,0.0393,174.974,iranian,Low,3.9346666666666668,236,3,56,3:56,High
95294,6yPyX6ZLwtpDDkYGIQtZGW,Billo's,La navidad es todo aquello que nos hace recordar...,Cumbia Caletera,0,183228,False,0.747,0.537,-8.2,0.217,0.869,103.9,salsa,Low,3.0538,183,3,3,3:03,Medium
21312,5nUiz96J8ZSmwoSuL4sGvh,Burna Boy;Jorja Smith,African Giant,Gum Body (feat. Jorja Smith),62,195073,False,0.747,0.624,-5.532,0.0864,0.755,97.053,dancehall,Medium,3.2512166666666666,195,3,15,3:15,Medium
44941,0nIqLUPm3eSq1mlvOcvC2Q,Candlebox,The Candlebox Collection,Change,24,384320,False,0.638,0.66,-6.793,0.197,0.398,93.042,grunge,Low,6.405333333333333,384,6,24,6:24,Medium
60399,7nyNl0gT2zAFw2MlCszAC7,Mavado,Mr. Brooks...A Better Tomorrow,Life Of A G,23,165400,False,0.697,0.684,-4.196,0.105,0.712,128.85,j-dance,Low,2.756666666666667,165,2,45,2:45,Medium
87906,62FCtdHru9nNAJOGbzObi4,MTK;Meucci;Tasdan;Agatha,"Pode Me Esperar (feat. Meucci, Tasdan & Agatha)","Pode Me Esperar (feat. Meucci, Tasdan & Agatha)",41,210012,False,0.689,0.682,-6.578,0.272,0.617,104.068,r-n-b,Medium,3.5002,210,3,30,3:30,Medium
85809,5ZjY3OaTEdvMbxp0bfv6ow,Die Ärzte,DUNKEL,DUNKEL,36,217603,False,0.507,0.942,-5.931,0.234,0.779,156.977,punk-rock,Low,3.626716666666667,217,3,37,3:37,High
107504,7eVgS0wHZSRjNHObWO6vNg,Electric Youth,Innerworld (Deluxe Edition),Innocence,44,234120,False,0.683,0.673,-8.495,0.0907,0.32,111.979,synth-pop,Medium,3.902,234,3,54,3:54,Medium
35537,2HpKpaoAhDJfelm0KuFdjG,Capital Do Sol,A Cara Do Forró,Voltando No Tempo,40,229933,False,0.616,0.928,-7.029,0.143,0.78,179.671,forro,Low,3.8322166666666666,229,3,49,3:49,High
82001,6GG73Jik4jUlQCkKg9JuGO,Jimmy Eat World,Bleed American,The Middle,81,165853,False,0.643,0.849,-5.428,0.058,0.903,162.152,power-pop,High,2.7642166666666665,165,2,45,2:45,High
113166,0yt5ocnFqmznlEDHcAgwVx,Hillsong Worship;Hannah Hobbs,OPEN HEAVEN / River Wild,Open Heaven (River Wild),49,449384,False,0.416,0.458,-7.847,0.689,0.0548,137.971,world-music,Medium,7.489733333333334,449,7,29,7:29,Medium
5536,6c3fEqmGtRWXaqANTlwV4o,Official HIGE DANdism,One-Man Tour 2021-2022 -Editorial-@Saitama Super Arena (LIVE),I Love... - LIVE,23,356493,False,0.382,0.86,-6.344,0.736,0.218,171.911,anime,Low,5.94155,356,5,56,5:56,High
87974,7fkye7kZSoe0TYdcyWNJ3U,Maneva,O Cabeça De Folha,"Lindo, Leve E Pleno",40,198058,False,0.583,0.544,-4.483,0.344,0.564,157.988,r-n-b,Low,3.3009666666666666,198,3,18,3:18,Medium
69393,3v0dz4ZAu2JNngAKl6O6gR,Najim Arshad;Harisankar K.S;Manjari;Devika Soorya Prakash,Ittymaani Made in China (Original Motion Picture Soundtrack),Vennilavu Peythalinja,29,237317,False,0.429,0.464,-8.526,0.104,0.372,84.539,malay,Low,3.9552833333333335,237,3,57,3:57,Medium
104428,3xiNRrrVROKlHrflHGNTfG,Fito y Fitipaldis,Antes de que cuente diez,Antes de que cuente diez,63,285040,False,0.521,0.852,-5.014,0.365,0.523,151.012,spanish,Medium,4.750666666666667,285,4,45,4:45,High
59529,2gmadK5mFVz6OGDoiBItE0,Helzgloriam,Decapitated mystics of the serpent,Humanoid,0,204666,False,0.444,0.892,-4.254,0.653,0.24,124.025,iranian,Low,3.4111,204,3,24,3:24,High
24140,5f14SYW3OYgkWt0YmUjmDG,Terrence Parker,Emancipation of My Soul,Emancipation of My Soul,13,524318,False,0.415,0.475,-15.017,0.0922,0.243,120.54,detroit-techno,Low,8.738633333333333,524,8,44,8:44,Medium
112388,1dnvyFdxMSFadWjg7IhMXV,Motive,Makaveli (Deluxe),Davam,41,155623,False,0.672,0.759,-5.259,0.317,0.247,137.029,turkish,Medium,2.5937166666666664,155,2,35,2:35,High
26715,0BpKI65B0WOrQcxM5xgw6D,Little Piano Player,Encanto,What Else Can I Do?,20,192703,False,0.418,0.0314,-26.725,0.141,0.141,171.938,disney,Low,3.2117166666666668,192,3,12,3:12,Low
69665,7B7VD5FgF4vQXgZTt0faaI,Saleem,Jai Mata Di,Sone Da Darbar,22,286600,False,0.703,0.655,-9.059,0.0685,0.883,119.958,malay,Low,4.776666666666666,286,4,46,4:46,Medium
103029,0mhMSxIx2XnXCF7PDLjUGG,Ty Dolla $ign;Lil Wayne;The-Dream,Rap Ice,Love U Better,0,181872,False,0.627,0.562,-6.268,0.31,0.389,95.054,soul,Low,3.0312,181,3,1,3:01,Medium
55055,4blqlsA1uf2d2I40E90EUC,Pritam;Arijit Singh;Shilpa Rao,"Tere Hawaale (From ""Laal Singh Chaddha"")","Tere Hawaale (From ""Laal Singh Chaddha"")",67,346290,False,0.589,0.522,-10.649,0.0992,0.31,109.094,indian,Medium,5.7715,346,5,46,5:46,Medium
62025,5mXkwFSEKXMDikxK6x6lDv,Michael Bublé,Coffee Moment,Love You Anymore,0,182666,False,0.693,0.257,-7.785,0.11,0.603,90.014,j-pop,Low,3.0444333333333335,182,3,2,3:02,Low
9955,4GEw8k3OPOxWWnH31V7YGS,WC no Beat;Felp 22;MC Marks;Vulgo FK;Caio Passos,Nesse Instante (feat. Vulgo FK & Caio Passos),Nesse Instante (feat. Vulgo FK & Caio Passos),44,182509,False,0.685,0.579,-6.369,0.0814,0.583,131.573,brazil,Medium,3.0418166666666666,182,3,2,3:02,Medium
25727,5izGeTxueiFX1UPFGohY9w,Robert Palmer;Eric 'ET' Thorngren,Riptide,Addicted To Love,68,363640,False,0.702,0.578,-13.415,0.0425,0.975,111.617,disco,Medium,6.060666666666667,363,6,3,6:03,Medium
23483,5K88CzTP6pJIb0tni9oQiG,CamelPhat;Jem Cooke;Argy,Silenced (Argy Remix),Silenced - Argy Remix,44,329400,False,0.749,0.711,-11.171,0.0979,0.48,124.988,deep-house,Medium,5.49,329,5,29,5:29,High
106824,598yWMLboShrSRTx1it8Sc,Alice Babs;Titti,Sjung med oss mamma,Videvisan,35,90973,False,0.386,0.0339,-17.558,0.108,0.275,123.491,swedish,Low,1.5162166666666668,90,1,30,1:30,Low
20569,7nJ0Nz5gsmICYvbcKsT999,Cardi B;Bruno Mars,New RnB,Please Me,0,200889,False,0.75,0.572,-6.689,0.0931,0.663,133.996,dance,Low,3.34815,200,3,20,3:20,Medium
92004,48i055G1OT5KxGGftwFxWy,Roy Orbison,"Oh, Pretty Woman","Oh, Pretty Woman",73,178933,False,0.619,0.603,-9.481,0.0721,0.958,127.433,rockabilly,High,2.9822166666666665,178,2,58,2:58,Medium
286,2Dz5WpEWA0vhnMmEPYiZ2y,Parachute,Losing Sleep,She Is Love,60,146066,False,0.629,0.174,-9.697,0.118,0.305,134.295,acoustic,Medium,2.4344333333333332,146,2,26,2:26,Low
104135,1dVraAbWpVRo0gF4cTHE2A,La Bien Querida;Los Planetas,El Que Sabem (Original Motion Picture Soundtrack),La Fuerza,1,250909,False,0.582,0.854,-7.594,0.113,0.535,99.029,spanish,Low,4.181816666666666,250,4,10,4:10,High
54912,0ygeqZElN0Wcl0mFfUscDn,SubtractiveLAD,Nucleus,From Seed,9,274243,False,0.133,0.472,-12.677,0.108,0.0333,82.178,idm,Low,4.570716666666667,274,4,34,4:34,Medium
21126,4wuxPIv6GsVihSQJqsJOyd,Yxng Bane,New Rap Icons,Needed Time,0,196184,False,0.767,0.499,-7.819,0.194,0.609,104.058,dancehall,Low,3.2697333333333334,196,3,16,3:16,Medium
53092,4wobSR77IcbVP58BUwllTy,Marshmello;Bastille,Workout Hits 2023,Happier,1,214289,False,0.687,0.792,-2.749,0.167,0.671,100.011,house,Low,3.571483333333333,214,3,34,3:34,High
8687,1yKah8BCP3Vgq2tPBOLKL0,John Mayall & The Bluesbreakers;Eric Clapton,Bluesbreakers,All Your Love - Stereo,57,212600,False,0.321,0.625,-5.219,0.345,0.777,107.338,blues,Medium,3.5433333333333334,212,3,32,3:32,Medium
29296,4PaO2lfUtNOso7ruTbPovz,ILLENIUM;Teddy Swims;Mike Williams,All That Really Matters (Remixes),All That Really Matters - Mike Williams Remix,54,201465,False,0.623,0.897,-5.27,0.13,0.581,124.066,dubstep,Medium,3.35775,201,3,21,3:21,High
112034,6BkbMulHPIwqOJPVJy15pr,Anıl Piyancı,Viral Şarkılar,Beraber Büyüdük,0,227691,False,0.794,0.604,-7.433,0.353,0.343,98.048,turkish,Low,3.79485,227,3,47,3:47,Medium
16959,0z05FBfutzwzXeFyKttHtw,Wolfgang Amadeus Mozart;Academy of St. Martin in the Fields;Sir Neville Marriner,Mozart: A Night of Classics,"Ballet Intermezzo, K.299c (Sketches compl. & orch. E. Smith): 1. (Allegro)",22,54840,False,0.56,0.233,-16.369,0.0922,0.788,152.82,classical,Low,0.914,54,0,54,0:54,Low
35914,5mOFhhWQzRGMZfNQThVDHJ,Unha Pintada,Ao Vivo em Jeremoabo / Ba,Mãe,37,178782,False,0.766,0.651,-5.785,0.148,0.847,136.965,forro,Low,2.9797,178,2,58,2:58,Medium
105520,4sY1ri9amyG88d6pt4ao9C,Nostalgique,Beats In The Streets,Firefly,32,72366,False,0.737,0.261,-10.026,0.15,0.517,131.013,study,Low,1.2061,72,1,12,1:12,Low
94190,2Pl8sZE0TBkjYPD7U7jEY0,Porsche Love,Genesis,Falling For You,44,124187,False,0.617,0.494,-10.152,0.105,0.302,143.806,sad,Medium,2.0697833333333335,124,2,4,2:04,Medium
45342,18A1V1vsy5YgHFqb4galTw,Kenny Burrell,Midnight Blue (The Rudy Van Gelder Edition),Chitlins Con Carne,53,330440,False,0.803,0.335,-13.331,0.0849,0.786,132.682,guitar,Medium,5.507333333333333,330,5,30,5:30,Low
52011,2RIPyJ5U3kbJpTAqRzZGFj,Pete Bernhard,Straight Line,Orphan,23,272773,False,0.632,0.527,-9.335,0.113,0.679,101.663,honky-tonk,Low,4.546216666666667,272,4,32,4:32,Medium
48119,3vc1sGOGAVxhx8S1kERqyn,The Prodigy,"Always Outnumbered, Never Outgunned",You'll Be UNDER MY WHEELS,52,236973,False,0.672,0.944,-5.214,0.321,0.382,114.015,hardcore,Medium,3.94955,236,3,56,3:56,High
109192,1MVcQPtprPbH7B0zzgMpkB,Agoria;David Carretta,ADN RETROSPECTIVE (Part.1),Mad Max - David Carretta Remix,0,402400,False,0.582,0.794,-8.445,0.141,0.465,129.968,techno,Low,6.706666666666667,402,6,42,6:42,High
38087,5G1sTBGbZT5o4PNRc75RKI,The Black Keys,El Camino,Lonely Boy,73,193653,False,0.356,0.872,-7.837,0.0997,0.607,166.3,garage,High,3.22755,193,3,13,3:13,High
96665,7pqcbFqXzHvsig9mog9cr5,Elis Regina,Elis,Carinhoso,38,237266,False,0.464,0.312,-11.254,0.0953,0.435,90.939,samba,Low,3.9544333333333332,237,3,57,3:57,Low
107946,1B1BylhpWOuG6NLKvw7fav,Indochine,Unita (Best Of),Kissing My Song,22,244000,False,0.42,0.908,-4.548,0.138,0.868,80.439,synth-pop,Low,4.066666666666666,244,4,4,4:04,High
103967,6mz1fBdKATx6qP4oP1I65G,Ginuwine,R&B: From Doo-Wop To Hip-Hop,Pony,73,251733,True,0.749,0.605,-9.359,0.115,0.966,142.024,soul,High,4.19555,251,4,11,4:11,Medium
44631,6wAdJF85cna96BwQn2Pg8c,Hole,Live Through This,Jennifer's Body,58,220533,False,0.401,0.863,-7.312,0.174,0.55,81.65,grunge,Medium,3.67555,220,3,40,3:40,High
55124,1rEVydQSe04NJUqyyEyeEq,Pritam;Akhtar Chinnal,Phantom,Afghan Jalebi (Film Version),63,224206,False,0.84,0.884,-3.217,0.0885,0.972,118.007,indian,Medium,3.7367666666666666,224,3,44,3:44,High
76177,5wgp8xL7P45KlJNwksfzR0,Andrea Bocelli;Matteo Bocelli;Virginia Bocelli,A Family Christmas,I‘ll Be Home For Christmas,0,189493,False,0.253,0.109,-15.476,0.0893,0.174,132.048,opera,Low,3.1582166666666667,189,3,9,3:09,Low
82736,3E534gp8N1tY0fNDG7TEEN,Screeching Weasel,Boogadaboogadaboogada! (2020 Remaster),Sunshine,23,164853,False,0.198,0.983,-5.233,0.76,0.56,142.749,power-pop,Low,2.74755,164,2,44,2:44,High
31373,3XcV8CIZVzH2b5hiche9d6,Bazzi,New Pop Classics,Heaven,0,153391,False,0.798,0.575,-5.515,0.056,0.683,114.986,electro,Low,2.5565166666666665,153,2,33,2:33,Medium
1181,57ypE3GdN7ZLaZou7JAu9t,Jorge Drexler,Sea,Tamborero,29,264293,False,0.833,0.579,-9.205,0.152,0.819,94.008,afrobeat,Low,4.404883333333333,264,4,24,4:24,Medium
16842,2HyJhQXLIyysNuz89x3Nr4,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - All Day Classics,"12 Variations in C Major on ""Ah, vous dirai-je Maman"", K. 265: 9. Variation VIII",15,58360,False,0.435,0.094,-25.717,0.181,0.818,105.188,classical,Low,0.9726666666666667,58,0,58,0:58,Low
